memberid,product_name,sn_rec_rule_id,sn_rec_kxReco,sn_rec_source,sn_rec_score
oJudpFhTrx,Hotel Search,5,Event Referral,product_name,0.12
OJwhuXLNLU,Hotel Search,1,Hotel Referral,product_name,0.35334873
OJwhuXLNLU,Hotel Search,2,Flight Search,product_name,0.145496536
OJwhuXLNLU,Hotel Search,3,Flight Referral,product_name,0.136258661
OJwhuXLNLU,Hotel Search,4,Car Search,product_name,0.076212471
OJwhuXLNLU,Hotel Search,5,Event Referral,product_name,0.069284065
oKedkOJzSb,Car Search,1,Hotel Referral,product_name,0.380952381
oKedkOJzSb,Car Search,2,Hotel Search,product_name,0.314285714
oKedkOJzSb,Car Search,3,Flight Search,product_name,0.219047619
oKedkOJzSb,Car Search,4,Flight Referral,product_name,0.18487395
oKedkOJzSb,Car Search,5,Cruise Referral,product_name,0.151260504
OKoFABIclS,Flight Referral,1,Hotel Referral,product_name,0.242002782
OKoFABIclS,Flight Referral,2,Flight Referral,product_name,0.213333333
OKoFABIclS,Flight Referral,3,Hotel Search,product_name,0.166666667
OKoFABIclS,Flight Referral,4,Event Referral,product_name,0.106666667
OKoFABIclS,Flight Referral,5,Flight Search,product_name,0.098748261
okvQAxcZSX,Registration,1,Hotel Referral,product_name,0.212121212
okvQAxcZSX,Registration,2,Flight Referral,product_name,0.212121212
okvQAxcZSX,Registration,3,Groupon Getaways,product_name,0.151515152
okvQAxcZSX,Registration,4,Event Referral,product_name,0.151515152
okvQAxcZSX,Registration,5,Hotel Search,product_name,0.060606061
oLgKaFeYOv,Event Referral,1,Hotel Referral,product_name,0.256637168
oLgKaFeYOv,Event Referral,2,Flight Referral,product_name,0.126843658
oLgKaFeYOv,Event Referral,3,Hotel Search,product_name,0.088495575
oLgKaFeYOv,Event Referral,4,Flight Search,product_name,0.067846608
oLgKaFeYOv,Event Referral,5,Cruise Referral,product_name,0.056047198
OLKAvOIIZv,Hotel Referral,1,Hotel Referral,product_name,0.35334873
OLKAvOIIZv,Hotel Referral,2,Flight Search,product_name,0.145496536
OLKAvOIIZv,Hotel Referral,3,Flight Referral,product_name,0.136258661
OLKAvOIIZv,Hotel Referral,4,Hotel Search,product_name,0.105444521
OLKAvOIIZv,Hotel Referral,5,Car Search,product_name,0.076212471
oLKvvoerEM,Hotel Referral,1,Flight Referral,product_name,0.119917298
oLKvvoerEM,Hotel Referral,2,Hotel Search,product_name,0.105444521
oLKvvoerEM,Hotel Referral,3,Flight Search,product_name,0.072363887
oLKvvoerEM,Hotel Referral,4,Event Referral,product_name,0.059958649
oLKvvoerEM,Hotel Referral,5,Cruise Referral,product_name,0.052377671
OlljAkVTXz,Flight Referral,1,Hotel Referral,product_name,0.242002782
OlljAkVTXz,Flight Referral,2,Flight Search,product_name,0.098748261
OlljAkVTXz,Flight Referral,3,Hotel Search,product_name,0.082058414
OlljAkVTXz,Flight Referral,4,Event Referral,product_name,0.059805285
OlljAkVTXz,Flight Referral,5,Cruise Referral,product_name,0.059805285
OLuXlbcuxD,Cruise Referral,1,Hotel Referral,product_name,0.263888889
OLuXlbcuxD,Cruise Referral,2,Flight Referral,product_name,0.149305556
OLuXlbcuxD,Cruise Referral,3,Hotel Search,product_name,0.09375
OLuXlbcuxD,Cruise Referral,4,Event Referral,product_name,0.065972222
OLuXlbcuxD,Cruise Referral,5,Package Referral,product_name,0.0625
OLXqVoXqKM,Flight Referral,1,Hotel Referral,product_name,0.242002782
OLXqVoXqKM,Flight Referral,2,Flight Search,product_name,0.098748261
OLXqVoXqKM,Flight Referral,3,Hotel Search,product_name,0.082058414
OLXqVoXqKM,Flight Referral,4,Event Referral,product_name,0.059805285
OLXqVoXqKM,Flight Referral,5,Cruise Referral,product_name,0.059805285
omDchonrbP,Flight Referral,1,Hotel Referral,product_name,0.242002782
omDchonrbP,Flight Referral,2,Flight Referral,product_name,0.213333333
omDchonrbP,Flight Referral,3,Hotel Search,product_name,0.166666667
omDchonrbP,Flight Referral,4,Event Referral,product_name,0.106666667
omDchonrbP,Flight Referral,5,Flight Search,product_name,0.098748261
OmFUrFnoXx,Hotel Referral,1,Hotel Referral,product_name,0.263888889
OmFUrFnoXx,Hotel Referral,2,Flight Referral,product_name,0.149305556
OmFUrFnoXx,Hotel Referral,3,Hotel Search,product_name,0.105444521
OmFUrFnoXx,Hotel Referral,4,Flight Search,product_name,0.098748261
OmFUrFnoXx,Hotel Referral,5,Event Referral,product_name,0.065972222
oMQmHoyJRx,Hotel Referral,1,Flight Referral,product_name,0.119917298
oMQmHoyJRx,Hotel Referral,2,Hotel Search,product_name,0.105444521
oMQmHoyJRx,Hotel Referral,3,Flight Search,product_name,0.072363887
oMQmHoyJRx,Hotel Referral,4,Event Referral,product_name,0.059958649
oMQmHoyJRx,Hotel Referral,5,Cruise Referral,product_name,0.052377671
omXYBOobQQ,Car Referral,1,Hotel Referral,product_name,0.380952381
omXYBOobQQ,Car Referral,2,Hotel Search,product_name,0.314285714
omXYBOobQQ,Car Referral,3,Flight Search,product_name,0.219047619
omXYBOobQQ,Car Referral,4,Flight Referral,product_name,0.213333333
omXYBOobQQ,Car Referral,5,Event Referral,product_name,0.106666667
oMyigJbnoU,Hotel Referral,1,Flight Referral,product_name,0.119917298
oMyigJbnoU,Hotel Referral,2,Hotel Search,product_name,0.105444521
oMyigJbnoU,Hotel Referral,3,Flight Search,product_name,0.072363887
oMyigJbnoU,Hotel Referral,4,Event Referral,product_name,0.059958649
oMyigJbnoU,Hotel Referral,5,Cruise Referral,product_name,0.052377671
onCPNsnULA,Hotel Referral,1,Flight Referral,product_name,0.119917298
onCPNsnULA,Hotel Referral,2,Hotel Search,product_name,0.105444521
onCPNsnULA,Hotel Referral,3,Flight Search,product_name,0.072363887
onCPNsnULA,Hotel Referral,4,Event Referral,product_name,0.059958649
onCPNsnULA,Hotel Referral,5,Cruise Referral,product_name,0.052377671
OneUsjRofw,Groupon Getaways,1,Hotel Referral,product_name,0.361344538
OneUsjRofw,Groupon Getaways,2,Flight Referral,product_name,0.18487395
OneUsjRofw,Groupon Getaways,3,Cruise Referral,product_name,0.151260504
OneUsjRofw,Groupon Getaways,4,Hotel Search,product_name,0.119047619
OneUsjRofw,Groupon Getaways,5,Groupon Getaways,product_name,0.109243697
ongMcaRlAF,Hotel Referral,1,Flight Referral,product_name,0.119917298
ongMcaRlAF,Hotel Referral,2,Hotel Search,product_name,0.105444521
ongMcaRlAF,Hotel Referral,3,Flight Search,product_name,0.072363887
ongMcaRlAF,Hotel Referral,4,Event Referral,product_name,0.059958649
ongMcaRlAF,Hotel Referral,5,Cruise Referral,product_name,0.052377671
onjuSoIjoa,Hotel Search,1,Hotel Referral,product_name,0.35334873
onjuSoIjoa,Hotel Search,2,Flight Referral,product_name,0.192411924
onjuSoIjoa,Hotel Search,3,Hotel Search,product_name,0.170731707
onjuSoIjoa,Hotel Search,4,Flight Search,product_name,0.145496536
onjuSoIjoa,Hotel Search,5,Car Search,product_name,0.076212471
ONqOSopntV,Hotel Referral,1,Flight Referral,product_name,0.119917298
ONqOSopntV,Hotel Referral,2,Hotel Search,product_name,0.105444521
ONqOSopntV,Hotel Referral,3,Flight Search,product_name,0.072363887
ONqOSopntV,Hotel Referral,4,Event Referral,product_name,0.059958649
ONqOSopntV,Hotel Referral,5,Cruise Referral,product_name,0.052377671
onRKsjHWQO,Hotel Referral,1,Flight Referral,product_name,0.119917298
onRKsjHWQO,Hotel Referral,2,Hotel Search,product_name,0.105444521
onRKsjHWQO,Hotel Referral,3,Flight Search,product_name,0.072363887
onRKsjHWQO,Hotel Referral,4,Event Referral,product_name,0.059958649
onRKsjHWQO,Hotel Referral,5,Cruise Referral,product_name,0.052377671
onTcCBGTlw,Flight Referral,1,Hotel Referral,product_name,0.242002782
onTcCBGTlw,Flight Referral,2,Flight Search,product_name,0.098748261
onTcCBGTlw,Flight Referral,3,Hotel Search,product_name,0.082058414
onTcCBGTlw,Flight Referral,4,Event Referral,product_name,0.059805285
onTcCBGTlw,Flight Referral,5,Cruise Referral,product_name,0.059805285
OOapNwSUUZ,Hotel Referral,1,Flight Referral,product_name,0.119917298
OOapNwSUUZ,Hotel Referral,2,Hotel Search,product_name,0.105444521
OOapNwSUUZ,Hotel Referral,3,Flight Search,product_name,0.072363887
OOapNwSUUZ,Hotel Referral,4,Event Referral,product_name,0.059958649
OOapNwSUUZ,Hotel Referral,5,Cruise Referral,product_name,0.052377671
OoBysSFFRD,Car Search,1,Hotel Referral,product_name,0.380952381
OoBysSFFRD,Car Search,2,Hotel Search,product_name,0.314285714
OoBysSFFRD,Car Search,3,Flight Search,product_name,0.219047619
OoBysSFFRD,Car Search,4,Flight Referral,product_name,0.142857143
OoBysSFFRD,Car Search,5,Event Referral,product_name,0.066666667
OpeJoeiZqT,Flight Search,1,Hotel Referral,product_name,0.284552846
OpeJoeiZqT,Flight Search,2,Flight Referral,product_name,0.192411924
OpeJoeiZqT,Flight Search,3,Hotel Search,product_name,0.170731707
OpeJoeiZqT,Flight Search,4,Event Referral,product_name,0.062330623
OpeJoeiZqT,Flight Search,5,Car Search,product_name,0.062330623
OPiZjnmIBT,Hotel Referral,1,Flight Referral,product_name,0.119917298
OPiZjnmIBT,Hotel Referral,2,Hotel Search,product_name,0.105444521
OPiZjnmIBT,Hotel Referral,3,Flight Search,product_name,0.072363887
OPiZjnmIBT,Hotel Referral,4,Event Referral,product_name,0.059958649
OPiZjnmIBT,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oPKGDjHpxZ,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
oPKGDjHpxZ,Groupon Getaways,2,Flight Referral,product_name,0.130952381
oPKGDjHpxZ,Groupon Getaways,3,Hotel Search,product_name,0.119047619
oPKGDjHpxZ,Groupon Getaways,4,Package Referral,product_name,0.077380952
oPKGDjHpxZ,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
oprtOeTqGc,Hotel Referral,1,Flight Referral,product_name,0.119917298
oprtOeTqGc,Hotel Referral,2,Hotel Search,product_name,0.105444521
oprtOeTqGc,Hotel Referral,3,Flight Search,product_name,0.072363887
oprtOeTqGc,Hotel Referral,4,Event Referral,product_name,0.059958649
oprtOeTqGc,Hotel Referral,5,Cruise Referral,product_name,0.052377671
OPSnTapiTX,Flight Referral,1,Hotel Referral,product_name,0.242002782
OPSnTapiTX,Flight Referral,2,Flight Search,product_name,0.098748261
OPSnTapiTX,Flight Referral,3,Hotel Search,product_name,0.082058414
OPSnTapiTX,Flight Referral,4,Event Referral,product_name,0.059805285
OPSnTapiTX,Flight Referral,5,Cruise Referral,product_name,0.059805285
OpuytSTLRZ,Car Search,1,Hotel Referral,product_name,0.380952381
OpuytSTLRZ,Car Search,2,Hotel Search,product_name,0.314285714
OpuytSTLRZ,Car Search,3,Flight Search,product_name,0.219047619
OpuytSTLRZ,Car Search,4,Flight Referral,product_name,0.142857143
OpuytSTLRZ,Car Search,5,Event Referral,product_name,0.066666667
OqeXuEEBrF,Event Referral,1,Hotel Referral,product_name,0.256637168
OqeXuEEBrF,Event Referral,2,Flight Referral,product_name,0.126843658
OqeXuEEBrF,Event Referral,3,Hotel Search,product_name,0.105444521
OqeXuEEBrF,Event Referral,4,Flight Search,product_name,0.072363887
OqeXuEEBrF,Event Referral,5,Event Referral,product_name,0.059958649
oqLBZAyQUf,Hotel Referral,1,Flight Referral,product_name,0.119917298
oqLBZAyQUf,Hotel Referral,2,Hotel Search,product_name,0.105444521
oqLBZAyQUf,Hotel Referral,3,Flight Search,product_name,0.072363887
oqLBZAyQUf,Hotel Referral,4,Event Referral,product_name,0.059958649
oqLBZAyQUf,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oqxkaEOiSN,Event Referral,1,Hotel Referral,product_name,0.256637168
oqxkaEOiSN,Event Referral,2,Flight Referral,product_name,0.126843658
oqxkaEOiSN,Event Referral,3,Hotel Search,product_name,0.088495575
oqxkaEOiSN,Event Referral,4,Flight Search,product_name,0.067846608
oqxkaEOiSN,Event Referral,5,Cruise Referral,product_name,0.056047198
ORHQVnuFOZ,Car Search,1,Hotel Referral,product_name,0.380952381
ORHQVnuFOZ,Car Search,2,Hotel Search,product_name,0.314285714
ORHQVnuFOZ,Car Search,3,Flight Search,product_name,0.219047619
ORHQVnuFOZ,Car Search,4,Flight Referral,product_name,0.142857143
ORHQVnuFOZ,Car Search,5,Event Referral,product_name,0.066666667
OrMHQWyPZZ,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
OrMHQWyPZZ,Groupon Getaways,2,Flight Referral,product_name,0.130952381
OrMHQWyPZZ,Groupon Getaways,3,Hotel Search,product_name,0.119047619
OrMHQWyPZZ,Groupon Getaways,4,Package Referral,product_name,0.077380952
OrMHQWyPZZ,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
OrMvVWUraL,Hotel Referral,1,Flight Referral,product_name,0.119917298
OrMvVWUraL,Hotel Referral,2,Hotel Search,product_name,0.105444521
OrMvVWUraL,Hotel Referral,3,Flight Search,product_name,0.072363887
OrMvVWUraL,Hotel Referral,4,Event Referral,product_name,0.059958649
OrMvVWUraL,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oRncpRPYWR,Flight Search,1,Hotel Referral,product_name,0.284552846
oRncpRPYWR,Flight Search,2,Flight Referral,product_name,0.192411924
oRncpRPYWR,Flight Search,3,Hotel Search,product_name,0.170731707
oRncpRPYWR,Flight Search,4,Event Referral,product_name,0.062330623
oRncpRPYWR,Flight Search,5,Car Search,product_name,0.062330623
OrPPailewr,Flight Search,1,Hotel Referral,product_name,0.284552846
OrPPailewr,Flight Search,2,Flight Referral,product_name,0.192411924
OrPPailewr,Flight Search,3,Hotel Search,product_name,0.170731707
OrPPailewr,Flight Search,4,Event Referral,product_name,0.062330623
OrPPailewr,Flight Search,5,Car Search,product_name,0.062330623
ORvDFjSBxH,Cruise Referral,1,Hotel Referral,product_name,0.263888889
ORvDFjSBxH,Cruise Referral,2,Flight Referral,product_name,0.149305556
ORvDFjSBxH,Cruise Referral,3,Hotel Search,product_name,0.09375
ORvDFjSBxH,Cruise Referral,4,Event Referral,product_name,0.065972222
ORvDFjSBxH,Cruise Referral,5,Package Referral,product_name,0.0625
OSgQvRZGXZ,Flight Referral,1,Hotel Referral,product_name,0.242002782
OSgQvRZGXZ,Flight Referral,2,Flight Search,product_name,0.098748261
OSgQvRZGXZ,Flight Referral,3,Hotel Search,product_name,0.082058414
OSgQvRZGXZ,Flight Referral,4,Event Referral,product_name,0.059805285
OSgQvRZGXZ,Flight Referral,5,Cruise Referral,product_name,0.059805285
OSiwliueTt,Hotel Referral,1,Flight Referral,product_name,0.119917298
OSiwliueTt,Hotel Referral,2,Hotel Search,product_name,0.105444521
OSiwliueTt,Hotel Referral,3,Flight Search,product_name,0.072363887
OSiwliueTt,Hotel Referral,4,Event Referral,product_name,0.059958649
OSiwliueTt,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oSNIGnPXBl,Hotel Referral,1,Flight Referral,product_name,0.119917298
oSNIGnPXBl,Hotel Referral,2,Hotel Search,product_name,0.105444521
oSNIGnPXBl,Hotel Referral,3,Flight Search,product_name,0.072363887
oSNIGnPXBl,Hotel Referral,4,Event Referral,product_name,0.059958649
oSNIGnPXBl,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oSZCGRnWoK,Flight Referral,1,Hotel Referral,product_name,0.242002782
oSZCGRnWoK,Flight Referral,2,Flight Search,product_name,0.098748261
oSZCGRnWoK,Flight Referral,3,Hotel Search,product_name,0.082058414
oSZCGRnWoK,Flight Referral,4,Event Referral,product_name,0.059805285
oSZCGRnWoK,Flight Referral,5,Cruise Referral,product_name,0.059805285
OTOoXiPwFE,Car Search,1,Hotel Referral,product_name,0.380952381
OTOoXiPwFE,Car Search,2,Hotel Search,product_name,0.314285714
OTOoXiPwFE,Car Search,3,Flight Search,product_name,0.219047619
OTOoXiPwFE,Car Search,4,Flight Referral,product_name,0.192411924
OTOoXiPwFE,Car Search,5,Event Referral,product_name,0.066666667
ottCGRBCOf,Car Search,1,Hotel Referral,product_name,0.380952381
ottCGRBCOf,Car Search,2,Hotel Search,product_name,0.314285714
ottCGRBCOf,Car Search,3,Flight Search,product_name,0.219047619
ottCGRBCOf,Car Search,4,Flight Referral,product_name,0.142857143
ottCGRBCOf,Car Search,5,Event Referral,product_name,0.066666667
otxzwafTEk,Flight Referral,1,Hotel Referral,product_name,0.242002782
otxzwafTEk,Flight Referral,2,Flight Search,product_name,0.098748261
otxzwafTEk,Flight Referral,3,Hotel Search,product_name,0.082058414
otxzwafTEk,Flight Referral,4,Event Referral,product_name,0.059805285
otxzwafTEk,Flight Referral,5,Cruise Referral,product_name,0.059805285
otzGmRARaE,Flight Referral,1,Hotel Referral,product_name,0.242002782
otzGmRARaE,Flight Referral,2,Flight Search,product_name,0.098748261
otzGmRARaE,Flight Referral,3,Hotel Search,product_name,0.082058414
otzGmRARaE,Flight Referral,4,Event Referral,product_name,0.059805285
otzGmRARaE,Flight Referral,5,Cruise Referral,product_name,0.059805285
oUadXMiFyV,Hotel Referral,1,Flight Referral,product_name,0.119917298
oUadXMiFyV,Hotel Referral,2,Hotel Search,product_name,0.105444521
oUadXMiFyV,Hotel Referral,3,Flight Search,product_name,0.072363887
oUadXMiFyV,Hotel Referral,4,Event Referral,product_name,0.059958649
oUadXMiFyV,Hotel Referral,5,Cruise Referral,product_name,0.052377671
OuRkNVXnDi,Registration,1,Hotel Referral,product_name,0.212121212
OuRkNVXnDi,Registration,2,Flight Referral,product_name,0.212121212
OuRkNVXnDi,Registration,3,Groupon Getaways,product_name,0.151515152
OuRkNVXnDi,Registration,4,Event Referral,product_name,0.151515152
OuRkNVXnDi,Registration,5,Hotel Search,product_name,0.060606061
OvmPiMKAqC,Flight Referral,1,Hotel Referral,product_name,0.242002782
OvmPiMKAqC,Flight Referral,2,Flight Search,product_name,0.098748261
OvmPiMKAqC,Flight Referral,3,Hotel Search,product_name,0.082058414
OvmPiMKAqC,Flight Referral,4,Event Referral,product_name,0.059805285
OvmPiMKAqC,Flight Referral,5,Cruise Referral,product_name,0.059805285
oVPryzXIjo,Hotel Search,1,Hotel Referral,product_name,0.35334873
oVPryzXIjo,Hotel Search,2,Flight Search,product_name,0.145496536
oVPryzXIjo,Hotel Search,3,Flight Referral,product_name,0.136258661
oVPryzXIjo,Hotel Search,4,Car Search,product_name,0.076212471
oVPryzXIjo,Hotel Search,5,Event Referral,product_name,0.069284065
OvqMYvOSfg,Event Referral,1,Hotel Referral,product_name,0.256637168
OvqMYvOSfg,Event Referral,2,Flight Referral,product_name,0.126843658
OvqMYvOSfg,Event Referral,3,Hotel Search,product_name,0.088495575
OvqMYvOSfg,Event Referral,4,Flight Search,product_name,0.067846608
OvqMYvOSfg,Event Referral,5,Cruise Referral,product_name,0.056047198
OVUunifQTb,Flight Search,1,Hotel Referral,product_name,0.284552846
OVUunifQTb,Flight Search,2,Flight Referral,product_name,0.192411924
OVUunifQTb,Flight Search,3,Hotel Search,product_name,0.170731707
OVUunifQTb,Flight Search,4,Event Referral,product_name,0.062330623
OVUunifQTb,Flight Search,5,Car Search,product_name,0.062330623
OWcqEZdCAJ,Flight Search,1,Hotel Referral,product_name,0.284552846
OWcqEZdCAJ,Flight Search,2,Flight Referral,product_name,0.192411924
OWcqEZdCAJ,Flight Search,3,Hotel Search,product_name,0.170731707
OWcqEZdCAJ,Flight Search,4,Event Referral,product_name,0.062330623
OWcqEZdCAJ,Flight Search,5,Car Search,product_name,0.062330623
owfyPmqSwb,Hotel Search,1,Hotel Referral,product_name,0.380952381
owfyPmqSwb,Hotel Search,2,Hotel Search,product_name,0.314285714
owfyPmqSwb,Hotel Search,3,Flight Search,product_name,0.219047619
owfyPmqSwb,Hotel Search,4,Flight Referral,product_name,0.142857143
owfyPmqSwb,Hotel Search,5,Car Search,product_name,0.076212471
OWgBZicvqA,Hotel Search,1,Hotel Referral,product_name,0.35334873
OWgBZicvqA,Hotel Search,2,Flight Search,product_name,0.145496536
OWgBZicvqA,Hotel Search,3,Flight Referral,product_name,0.136258661
OWgBZicvqA,Hotel Search,4,Car Search,product_name,0.076212471
OWgBZicvqA,Hotel Search,5,Event Referral,product_name,0.069284065
owjaEvYZgo,Hotel Referral,1,Flight Referral,product_name,0.119917298
owjaEvYZgo,Hotel Referral,2,Hotel Search,product_name,0.105444521
owjaEvYZgo,Hotel Referral,3,Flight Search,product_name,0.072363887
owjaEvYZgo,Hotel Referral,4,Event Referral,product_name,0.059958649
owjaEvYZgo,Hotel Referral,5,Cruise Referral,product_name,0.052377671
oXrBUqfCrD,Hotel Referral,1,Flight Referral,product_name,0.119917298
oXrBUqfCrD,Hotel Referral,2,Hotel Search,product_name,0.105444521
oXrBUqfCrD,Hotel Referral,3,Flight Search,product_name,0.072363887
oXrBUqfCrD,Hotel Referral,4,Event Referral,product_name,0.059958649
